id,from,to,priority,type,shape,name,spreadType
558307101,5383669309,5383669304,1,highway.service,"[3274.26, 2975.64]",,
558307102,5383669310,5383669309,1,highway.service,"[673.27, 3003.01]",,
568656006,5470610419,5470610622,1,highway.service,"[601.18, 3022.27]",,
578659322#1,7461378286,736234760,3,highway.residential,"[572.43, 3019.21]",Newtonstraße,center
578659362,1560592888,1560592900,1,highway.service,"[782.28, 2935.42]",,
578659364,5543924092,5543924090,1,highway.service,"[1041.94, 2916.44]",,
579026240,5546255412,5546255413,1,highway.service,"[1041.55, 2891.19]",,
579026242,cluster_1560223627_5546255421,5546255422,1,highway.service,"[3077.81, 2749.51]",,
579269882,5548036904,5548036908,1,highway.service,"[2901.18, 2787.21]",,
579269912,cluster_1560223704_5548037056,5548037058,1,highway.service,"[2898.69, 2787.13]",,
579269913,5548037059,5548037062,1,highway.service,"[501.96, 1046.07]",,
579269929,5548037100,5548037102,1,highway.service,"[2113.08, 1686.18]",,
579269933,5548037107,5548037114,1,highway.service,"[383.71, 2103.83]",,
579269947,cluster_5548037349_5564705610,5548037353,1,highway.service,"[429.04, 2140.59]",,
579331792,cluster_246961151_5548427639,5548427640,1,highway.service,"[415.44, 2132.25]",,
579331796,5548427666,5548427668,1,highway.service,"[393.61, 2112.58]",,
579614787,5550603969,5550603971,1,highway.service,"[484.56, 2023.91]",,
579671844,1859641802,5551021454,1,highway.service,"[467.6, 2006.79]",,
579671869,5551021474,5551021477,1,highway.service,"[393.61, 2112.58]",,
579787986#1,8527192643,248074276,11,highway.secondary,"[413.22, 2104.96]",Glienicker Straße,center
580269312,cluster_203383768_5555354243,101373683,1,highway.service,"[3041.39, 2670.68]",,
581145162,261634224,5561312751,1,highway.service,"[2571.13, 2576.55]",,
581145210,5561313017,5561313020,1,highway.service,"[3023.12, 2778.92]",,
581569019,5564224481,5564224484,1,highway.service,"[3052.5, 2748.83]",,
581596941,5564409037,5564409039,1,highway.service,"[3057.52, 2739.52]",,
581596943,cluster_261634098_5564409043,5564409046,1,highway.service,"[2974.44, 2874.82]",,
581596944,cluster_261634098_5564409043,5564409049,1,highway.service,"[3004.06, 2825.37]",,
581596946,5564409052,5564409056,1,highway.service,"[2134.07, 1039.64]",,
581596947,5564409057,5564409061,1,highway.service,"[2108.14, 1015.77]",,
581596948,cluster_5564409062_5566863475,5564409063,1,highway.service,"[2143.9, 1049.92]",,
581636334#0,cluster_5564705592_5564705597,5564705603,1,highway.service,"[2705.25, 1300.97]",,
581636334#1,5564705603,5564705605,1,highway.service,"[2707.98, 1297.37]",,
581636336,cluster_5548037349_5564705610,5564705614,1,highway.service,"[2501.94, 1431.7]",,
581636339,5564706049,cluster_5564706056_7855118597,1,highway.service,"[2713.27, 1557.57]",,
581636340,5564706057,5564706059,1,highway.service,"[2664.68, 1527.52]",,
581876958,5566417539,5566417548,1,highway.service,"[2172.02, 847.01]",,
581877009,5566417855,5566417859,1,highway.service,"[1480.76, 3022.76]",,
581877022,5566417878,5566417880,1,highway.service,"[1431.85, 3008.76]",,
581877025,5566417881,5566417883,1,highway.service,"[1431.23, 3018.12]",,
581877029,5566417888,5566417890,1,highway.service,"[1109.37, 2957.33]",,
581877031,5566417891,5566417893,1,highway.service,"[1106.32, 2975.96]",,
581877033,5566417894,5566417896,1,highway.service,"[2555.6, 1130.54]",,
581877035,5566417897,5566417905,1,highway.service,"[2965.51, 2243.73]",,
581877038,5566417906,5566417908,1,highway.service,"[3005.63, 2241.45]",,
581877042,5566417912,5566417916,1,highway.service,"[2990.19, 2299.69]",,
581877044,5566417917,5566417919,1,highway.service,"[289.88, 1984.71]",,
581877046,101373683,cluster_203383768_5555354243,1,highway.service,"[383.97, 2062.77]",,
581938381,5566863434,5566863436,1,highway.service,"[2373.33, 820.73]",,
581938382,5566863437,5566863439,1,highway.service,"[2369.78, 823.79]",,
581938383,5566863440,5566863441,1,highway.service,"[2366.51, 826.93]",,
581938392,cluster_5564409062_5566863475,5566863476,1,highway.service,"[2347.52, 842.4]",,
581944408,5566917486,5566917488,1,highway.service,"[2352.0, 837.51]",,
581944470,5566920119,5566920421,1,highway.service,"[2420.62, 944.29]",,
583475562,5578281837,5578281839,1,highway.service,"[2431.27, 935.99]",,
583563978,5579116845,5579116849,1,highway.service,"[2519.65, 1066.2]",,
583563982,5579116901,5579116903,1,highway.service,"[2527.09, 1061.4]",,
583944797,5582384970,5582384972,1,highway.service,"[2508.95, 1050.14]",,
590751236#1,5950267541,5639475545,1,highway.service,"[2513.23, 1047.44]",,
596598396,150735926,538382263,3,highway.residential,"[2502.8, 1031.12]",Rudower Straße,
600369825,cluster_294152029_593898177,8527192643,11,highway.secondary,"[2546.93, 1056.34]",Glienicker Straße,center
603469201,5728717620,5728718221,1,highway.service,"[2538.67, 1061.65]",,
603469202,5728718221,5728717620,1,highway.service,"[2567.37, 1116.72]",,
603982174,5731953039,5837756893,1,highway.service,"[2933.54, 1430.63]",,
61422979,770079769,766875189,3,highway.residential,"[3003.34, 1510.14]",Pfingstberggasse,
616846342,499495823,5831472385,1,highway.service,"[3010.43, 1504.12]",,
616846343,5548037335,5831472388,1,highway.service,"[3018.1, 1492.8]",,
617499353,4969711627,8248230909,1,highway.service,"[3041.34, 1400.79]",,
617755662#0,1298553913,5839442288,1,highway.service,"[3039.88, 1391.15]",,
617755662#1,5839442288,6454033915,1,highway.service,"[3045.95, 1359.59]",,
618279365,5844096740,5844096739,1,highway.service,"[3052.66, 1342.07]",,
62264813,cluster_4614386768_778005916,261703738,1,highway.service,"[2764.38, 1305.37]",,
629992781#0,cluster_3273797711_5949432267,5949432269,1,highway.service,"[2766.68, 1302.67]",,
629992781#1,5949432269,8288668681,1,highway.service,"[2772.57, 1295.86]",,
629992782,5949432269,5943977209,1,highway.service,"[2774.84, 1293.22]",,
641191096#1,355914029,311730217,1,highway.service,"[3093.25, 1628.54]",,
65538633#0,257742677,4142375155,3,highway.residential,"[3083.78, 1626.69]",Ernst-Grube-Straße,
65538633#1,4142375155,257742679,3,highway.residential,"[3238.7, 1767.69]",Ernst-Grube-Straße,
65539421,2459197236,799616696,1,highway.service,"[3202.48, 1729.13]",Ernst-Grube-Straße,
670062902#1,cluster_56231598_56242441,cluster_1560223815_1560223847_301292612_56231397,11,highway.secondary,"[2370.55, 847.88]",Rudower Chaussee,center
670062907#0,cluster_38918157_57343487,671564363,11,highway.secondary,"[2328.66, 1328.6]",Rudower Chaussee,center
670062907#2,671564363,cluster_38920778_671564358,11,highway.secondary,"[1881.99, 546.82]",Rudower Chaussee,center
670062909#0,cluster_30618470_36268429,cluster_38918157_57343487,11,highway.secondary,"[1821.53, 620.86]",Rudower Chaussee,center
670062912#0,cluster_1652675097_1652675099,cluster_30618470_36268429,11,highway.secondary,"[1797.05, 650.49]",Rudower Chaussee,center
670062913,6275106349,38918520,4,highway.unclassified,"[1765.6, 688.75]",Moriz-Seeler-Straße,
670062919#1,cluster_2471310308_505201364,cluster_2471310309_505190500,12,highway.primary,"[1759.1, 696.55]",Adlergestell,center
670062919#2,cluster_2471310309_505190500,505174669,12,highway.primary,"[1757.22, 698.95]",Adlergestell,center
670062920,261017829,cluster_2471310309_505190500,12,highway.primary,"[1757.22, 698.95]",Adlergestell,center
670062921,cluster_2471310309_505190500,6275106359,12,highway.primary,"[1745.4, 713.45]",Adlergestell,center
670062922,cluster_2471310308_505201364,8105199727,12,highway.primary,"[1683.82, 775.95]",Adlergestell,center
670062923,6275106359,cluster_2471310308_505201364,12,highway.primary,"[1682.95, 775.25]",Adlergestell,center
670062930#0,cluster_6275106373_7488555774_9354650683_9354650693,6275106374,1,highway.service,"[1502.15, 629.52]",,
670062930#1,6275106374,6595175874,1,highway.service,"[1559.8, 687.96]",,
670062930#3,6275106371,6275106372,1,highway.service,"[1565.35, 681.02]",,
674407325,6315900656,295872474,11,highway.secondary,"[1552.32, 760.74]",Oberspreestraße,
677933664#3,cluster_38920778_671564358,671564357,11,highway.secondary,"[1451.01, 713.79]",Rudower Chaussee,center
678691344,1618722108,1613212073,11,highway.secondary,"[1466.98, 691.83]",Oberspreestraße,center
679285267#1,2869270616,129255777,10,highway.tertiary,"[1592.29, 902.39]",Glienicker Straße,
679714111,445788328,cluster_1591359101_297091889,11,highway.secondary,"[1602.83, 912.02]",Oberspreestraße,center
679714112,101373692,cluster_1591359081_1591359111,11,highway.secondary,"[1383.99, 1097.07]",Oberspreestraße,center
679714114,1565876185,288371168,11,highway.secondary,"[1129.96, 1509.21]",Oberspreestraße,
679894151,6366040029,6366040026,1,highway.service,"[1122.77, 1516.57]",,
679894152#0,6366040033,6366040029,1,highway.service,"[1105.86, 1525.88]",,
679894152#2,6366040026,6366040030,1,highway.service,"[1042.3, 1593.77]",,
679894153,6366040035,6366040034,1,highway.service,"[1390.89, 1422.41]",,
679894154#0,6366040041,6366040035,1,highway.service,"[1009.95, 1342.77]",,
679894155#0,9665119959,6366040041,1,highway.service,"[1048.19, 1377.31]",,
679894156,6366040047,6366040044,1,highway.service,"[1069.42, 1429.31]",,
679894157#0,6366040055,6366040051,1,highway.service,"[1084.45, 1412.95]",,
679894157#1,6366040051,6366040056,1,highway.service,"[1009.95, 1342.77]",,
679894158#0,6366040053,6366040051,1,highway.service,"[943.53, 1281.43]",,
679894159#2,6366040055,6366040054,1,highway.service,"[936.88, 1273.49]",,
679901151,294163880,cluster_294164608_294164609_7170324903,1,highway.service,"[930.74, 1268.12]",,
683972874#2,cluster_6432892786_6595186696,6595186693,4,highway.unclassified,"[1300.09, 1521.99]",Merlitzstraße,
683972874#3,6595186693,1652675104,4,highway.unclassified,"[1280.25, 1503.75]",Merlitzstraße,
685462078,6366040056,6366040051,1,highway.service,"[1288.21, 1495.07]",,
686320800,6432892787,cluster_6432892786_6595186696,1,highway.service,"[1170.42, 1667.99]",,
686320801,6432892789,6432892788,1,highway.service,"[1178.84, 1674.99]",,
686430666,6433996449,6433996448,1,highway.service,"[1174.12, 1685.96]",,
686904355,288372931,9155573133,1,highway.service,"[1162.78, 1676.73]",Oberspreestraße,
688303295,6454033915,5839442288,1,highway.service,"[1132.26, 1698.81]",,
689735906,6470789514,6470789509,1,highway.service,"[1101.49, 1760.69]",,
69607702,833045584,833046588,1,highway.service,"[918.62, 1948.72]",,
70130287#0,837696595,5582384970,1,highway.service,"[910.85, 1957.26]",,
70130287#1,5582384970,837697036,1,highway.service,"[890.33, 1980.54]",,
70130339#0,cluster_1652675133_252684013,2648427273,11,highway.secondary,"[980.98, 1611.9]",Groß-Berliner Damm,center
70130339#3,1912649841,cluster_1652675109_294838085,11,highway.secondary,"[974.82, 1618.62]",Groß-Berliner Damm,center
70214888#0,cluster_1472997323_837749842,1472995247,1,highway.service,"[974.0, 1619.51]",,
70214888#1,1472995247,38919854,1,highway.service,"[799.92, 1613.52]",,
70218677,838456012,838456023,1,highway.service,"[2271.59, 1692.52]",,
702305700,6595175875,6595175872,1,highway.service,"[2288.68, 1702.39]",,
702305702#1,6595175875,6595175873,1,highway.service,"[2291.8, 1702.32]",,
702305710,cluster_6432892786_6595186696,6595186693,1,highway.service,"[2303.84, 1690.12]",,
70255226#0,837749843,837749850,1,highway.service,"[2296.08, 1675.54]",,
703048129,6602380475,6602380480,1,highway.service,"[2639.9, 1385.29]",,
70553224#1,8986123080,cluster_1613212069_1613212071,11,highway.secondary,"[2589.31, 1450.65]",Oberspreestraße,center
70553224#2,cluster_1613212069_1613212071,2163157217,11,highway.secondary,"[2378.5, 1358.27]",Oberspreestraße,center
70553241#0,297091393,1562864501,11,highway.secondary,"[2406.05, 1322.03]",Oberspreestraße,center
71028774#0,cluster_1560224191_1560224195,1560224201,4,highway.unclassified,"[2039.78, 1157.8]",Carl-Scheele-Straße,
71028774#1,1560224201,1472997321,4,highway.unclassified,"[2109.99, 1071.34]",Carl-Scheele-Straße,
71028777#0,1560592828,5383669310,4,highway.unclassified,"[2114.18, 1065.25]",Carl-Scheele-Straße,
71028777#1,5383669310,cluster_1560224191_1560224195,4,highway.unclassified,"[2134.07, 1039.64]",Carl-Scheele-Straße,
712396463,6595175872,6595175875,1,highway.service,"[2171.53, 992.64]",,
715441384,6723968807,6723968811,1,highway.service,"[2193.3, 995.96]",,
71595976,1560223615,851572712,1,highway.service,"[2205.81, 1006.58]",Schwarzschildstraße,
719023969,6751063695,6751063693,3,highway.residential,"[2032.03, 1409.58]",Wäscherinnenweg,
71960748,855359022,1935182239,1,highway.service,"[3180.02, 2915.46]",,
721625613,6769431504,6769431505,1,highway.service,"[2588.38, 3161.86]",,
721625614,6769431506,6769431512,1,highway.service,"[2579.71, 3087.45]",,
721674202,6769958402,6769958404,1,highway.service,"[2496.49, 2816.89]",,
721674203,6769958405,6769958411,1,highway.service,"[2633.19, 2766.23]",,
721804030,6771078565,6771078568,1,highway.service,"[2621.26, 2730.27]",,
72230304#0,cluster_101333380_1652675105_2169462573,246771374,12,highway.primary,"[2609.99, 2783.0]",Adlergestell,center
722869703,6780568082,6780568081,1,highway.service,"[2617.27, 2800.63]",,
722869705,4057899382,6275106349,1,highway.service,"[2642.25, 2762.86]",,
72852443,2169462607,2169462605,3,highway.residential,"[2655.59, 2802.82]",Benno-König-Straße,
72852456,3273749379,864596992,1,highway.service,"[2667.21, 2703.3]",,
72852477#0,7931391258,3273748345,1,highway.service,"[2196.44, 1130.13]",,
72852477#1,3273748345,864598792,1,highway.service,"[2021.8, 1016.77]",,
73058506#0,867134246,1653119660,3,highway.residential,"[2038.66, 1027.54]",Am Bruchland,
73058506#1,1653119660,1568241231,3,highway.residential,"[2406.12, 903.42]",Am Bruchland,
732066122,220509803,5566417539,1,highway.service,"[2409.94, 900.35]",Friedlander Straße,
747488078,6994260030,7227447791,1,highway.service,"[2139.97, 1731.04]",,
754029705,cluster_7044508529_7044532721,7044508530,1,highway.service,"[1375.56, 2008.34]",,
754029706,7044508530,cluster_7044508529_7044532721,1,highway.service,"[1420.32, 1987.58]",,
754032233,cluster_7044508529_7044532721,7044532723,1,highway.service,"[1431.53, 1983.58]",,
754032234,7044532723,cluster_7044508529_7044532721,1,highway.service,"[1257.44, 1968.35]",,
761918919,7118703419,7118703421,1,highway.service,"[1246.63, 1959.28]",,
769408287#4,7676668396,7181995506,1,highway.service,"[2198.07, 645.23]",,
769408288,7181995507,7181995511,1,highway.service,"[2219.2, 668.94]",,
774644126,7227447791,671564454,1,highway.service,"[2376.46, 927.23]",,
776919032,7249308009,7249308014,1,highway.service,"[2402.86, 906.04]",,
797761671,7461378286,7461378291,1,highway.service,"[2309.59, 996.16]",,
799143210#0,7473815271,7473815270,1,highway.service,"[3211.49, 1810.6]",,
799143210#1,7473815270,7473815282,1,highway.service,"[1518.81, 1952.16]",,
799143215#0,cluster_4106214595_7473864296,7473864303,1,highway.service,"[1559.19, 2063.05]",,
799143215#3,7473864299,7473864298,1,highway.service,"[1582.6, 2139.45]",,
799143219#1,7473864308,7473864306,1,highway.service,"[1366.91, 758.26]",,
799143219#2,7473864306,7473864308,1,highway.service,"[1364.27, 755.97]",,
800655351,cluster_6275106373_7488555774_9354650683_9354650693,7488555773,11,highway.secondary,"[1356.99, 749.64]",Glienicker Weg,center
800655352#0,1656195412,cluster_6275106373_7488555774_9354650683_9354650693,11,highway.secondary,"[1344.78, 738.8]",Glienicker Weg,center
801469870,7496187605,7496187607,1,highway.service,"[3122.56, 2597.84]",,
802021414#0,664166211,cluster_7872618944_7872618946,4,highway.unclassified,"[3122.25, 2612.12]",Newtonstraße,
802021414#2,cluster_7872618944_7872618946,cluster_4566425139_7872618948,4,highway.unclassified,"[3122.35, 2614.35]",Newtonstraße,
802021414#4,cluster_4566425139_7872618948,5639475545,4,highway.unclassified,"[2791.42, 1606.09]",Newtonstraße,
802164621,7503358840,7503358841,1,highway.service,"[2727.01, 1667.46]",,
8025704,1652675106,cluster_1652675109_294838085,11,highway.secondary,"[2681.44, 1710.13]",Groß-Berliner Damm,center
80916828#1,943368809,943368834,1,highway.service,"[2678.97, 1712.44]",,
80916835,319250065,943368809,1,highway.service,"[2612.01, 1764.56]",,
80916852,3406594298,4121701395,1,highway.service,"[1793.91, 1262.72]",,
809228515,7566616641,7566616644,1,highway.service,"[1743.86, 1324.27]",,
810461499#0,2169462605,7931391258,10,highway.tertiary,"[1736.56, 1333.62]",Benno-König-Straße,
810461499#2,8201345557,9546603008,10,highway.tertiary,"[1732.23, 1339.98]",Benno-König-Straße,
81096576,56231597,945141647,1,highway.service,"[1701.61, 1384.92]",Rutherfordstraße,center
81096582#0,56231597,1421174944,1,highway.service,"[1696.4, 1392.44]",Rutherfordstraße,
81096582#1,1421174944,1560223734,1,highway.service,"[2962.86, 2659.39]",Rutherfordstraße,
81096614,945141647,56231597,1,highway.service,"[2918.78, 2687.07]",Rutherfordstraße,center
81639678,94487947,cluster_1560223271_94487954,11,highway.secondary,"[2902.87, 2731.52]",Köpenicker Straße,
81639685#0,cluster_1560223374_1560223386,3204541562,10,highway.tertiary,"[2901.18, 2787.21]",Am Studio,
821799880#0,7673330320,7673330314,1,highway.service,"[390.16, 1429.9]",,
821799880#1,7673330314,7673330316,1,highway.service,"[379.1, 1420.65]",,
822124413,7676264013,3246050941,12,highway.primary,"[491.45, 1310.01]",Adlergestell,center
822162693,cluster_261702309_7676622188,7676622187,1,highway.service,"[484.83, 1304.49]",,
822166170,7676612448,7676612444,1,highway.service,"[452.39, 1327.5]",,
822167557#0,7181995504,7676668396,1,highway.service,"[460.01, 1316.94]",,
822167557#2,7676668392,7676668394,1,highway.service,"[467.5, 1323.52]",,
