id,from,to,priority,type,shape,name,spreadType
52081116#2,2648427270,1912649841,3,highway.residential,"697.89,1534.06 724.16,1558.06 743.02,1575.30 773.76,1603.39",Konrad-Zuse-Straße,center
52243916#0,cluster_1560223374_1560223386,cluster_1560223505_2626215560,12,highway.primary,"1978.42,430.47 1988.06,439.06 2012.49,461.76 2017.70,467.45",Köpenicker Straße,center
526210069,2010972816,2010972812,1,highway.service,"251.10,887.32 321.05,893.03 326.34,893.45",,
53457294,675704615,675705497,1,highway.service,"1037.76,3038.00 1070.05,3038.94 1096.98,3043.93",Moosstraße,
53457325,675706904,675707977,1,highway.service,"901.56,2930.84 906.82,2938.39 990.25,2928.19",Hartriegelstraße,
53457695#0,675708892,675709818,1,highway.service,"863.16,2945.50 868.28,2958.49 867.16,2985.75",Hartriegelstraße,
53457695#1,675709818,675709822,1,highway.service,"867.16,2985.75 861.45,3060.73 858.21,3064.67 851.52,3064.30 847.20,3058.87",Hartriegelstraße,
53457695#2,675709822,675709818,1,highway.service,"847.20,3058.87 851.43,2992.61 860.53,2988.65 867.16,2985.75",Hartriegelstraße,
53457717,675709836,943424934,1,highway.service,"800.53,2969.12 805.90,2984.45 808.16,2994.17 804.57,3049.91 806.62,3052.69",Hartriegelstraße,
53458157#0,675721455,675721316,3,highway.residential,"394.55,3141.44 344.62,3092.64 343.87,3092.50 339.98,3091.79 313.78,3119.38",Grimaustraße,
53458157#1,675721316,675721318,3,highway.residential,"313.78,3119.38 316.45,3121.83 367.70,3168.70",Grimaustraße,
53529200#1,1859582808,676266275,1,highway.service,"2150.77,949.22 2151.86,945.41 2193.11,901.43",,
53529200#2,676266275,289787570,1,highway.service,"2193.11,901.43 2198.64,901.45 2209.03,889.94 2210.21,884.56",,
53529200#4,676272560,676266000,1,highway.service,"2231.15,861.92 2235.90,857.08 2223.99,846.30",,
53529206#0,3266511058,676266000,1,highway.service,"2188.05,860.95 2213.11,833.51 2225.48,844.76 2223.99,846.30",,
53529206#1,676266000,676272560,1,highway.service,"2223.99,846.30 2235.90,857.08 2231.15,861.92",,
53529214,cluster_3266511059_482381122_676265561,676266000,1,highway.service,"2199.34,874.34 2223.99,846.30",,
53529254#1,676267070,261703641,1,highway.service,"2290.55,992.09 2247.42,1037.62 2243.70,1041.54",,
53529255#2,676268179,676269197,1,highway.service,"2218.65,924.66 2225.61,930.62 2229.33,927.41 2234.65,931.20",,
53529255#5,676270247,676270964,1,highway.service,"2258.38,952.34 2262.29,956.26 2258.40,962.16 2265.28,969.12",,
53529416#2,676273058,676270223,1,highway.service,"2267.08,894.85 2274.23,887.61 2286.09,898.87",,
53529509#0,676271539,cluster_676271703_676271706,1,highway.service,"2278.48,981.23 2293.52,964.53",,
53529509#2,cluster_676271703_676271706,676271709,1,highway.service,"2299.35,958.04 2321.97,932.93",,
53529522,cluster_676271703_676271706,676271709,1,highway.service,"2299.35,958.04 2311.24,968.39 2333.55,943.92 2321.97,932.93",,
53529600#4,676270223,676273058,1,highway.service,"2286.09,898.87 2274.23,887.61 2267.08,894.85",,
53529919#0,8243171035,3266511058,1,highway.service,"2178.49,852.93 2179.67,854.09 2180.53,854.94 2188.05,860.95",,
53529919#2,3266511058,cluster_3266511059_482381122_676265561,1,highway.service,"2188.05,860.95 2194.44,868.14",,
53627144,677322771,677322774,1,highway.service,"3055.46,2607.92 3053.29,2602.00 3050.00,2593.03 3061.06,2588.67 3063.69,2582.10 3066.64,2569.98 3069.99,2557.09 3063.30,2541.22 3066.86,2518.53",,
54036488#1,681294527,257742687,1,highway.service,"3191.46,2702.19 3178.99,2678.46 3174.89,2670.64 3165.89,2675.35 3158.06,2677.67",,
54036492,681294527,681294528,1,highway.service,"3191.46,2702.19 3182.68,2706.91 3175.48,2710.79",,
54037381,681305283,681305284,1,highway.service,"3121.97,2013.45 3117.39,2027.92 3113.12,2041.39 3108.69,2055.37 3104.16,2069.68 3099.88,2083.20 3094.78,2099.28",,
54037388,681305317,681305318,1,highway.service,"3163.29,2027.46 3158.75,2041.39 3154.25,2055.22 3149.76,2069.02 3145.39,2082.45 3140.96,2096.07 3135.77,2112.00",,
54037887#0,297098107,3479855638,1,highway.service,"3000.83,2691.75 2998.05,2696.71 2993.21,2705.35 2988.92,2713.00 2982.01,2725.31",,
54037888#0,4142375164,4142375170,1,highway.service,"2904.88,2893.75 2905.34,2922.96 2904.37,2926.73 2902.97,2928.52 2896.92,2930.18 2890.13,2929.22",,
54037888#1,4142375170,4142375164,1,highway.service,"2890.13,2929.22 2886.99,2926.96 2886.44,2917.42 2890.67,2893.60 2904.88,2893.75",,
54037888#2,4142375164,10087012702,1,highway.service,"2904.88,2893.75 2910.96,2885.03 2912.61,2832.91 2926.08,2807.60 2938.04,2804.11 2939.41,2801.65 2913.30,2787.62 2901.18,2787.21",,
543699379,1568241788,5255897108,1,highway.service,"1625.48,1066.49 1626.42,1069.59 1626.25,1072.83 1622.22,1077.11",Ernst-Augustin-Straße,
543699380,5255897108,5242688726,1,highway.service,"1622.22,1077.11 1632.55,1086.66 1639.78,1079.08",Ernst-Augustin-Straße,
55376510#0,cluster_536402412_695689636_94964457,cluster_695674949_695674956,1,highway.service,"2589.39,1996.62 2686.81,2049.53",Dörpfeldstraße,
55376510#1,cluster_695674949_695674956,695684702,1,highway.service,"2686.81,2049.53 2811.25,2117.55",Dörpfeldstraße,
55376665,2014223793,cluster_695674949_695674956,1,highway.service,"2614.99,2112.92 2641.00,2139.67 2645.99,2133.74 2686.81,2049.53",,
558305346,5383645778,5383645775,1,highway.service,"1123.86,1172.69 1117.49,1179.88 1122.06,1184.64 1108.31,1198.81",,
558305348,5383645781,5383645779,1,highway.service,"1039.24,1126.36 1044.83,1131.82 1064.99,1151.52 1063.55,1153.03 1037.03,1180.63 1016.44,1204.26 1011.37,1210.09",,
558307101,5383669309,5383669304,1,highway.service,"880.33,936.13 865.42,952.53 860.71,953.78 855.01,953.26 824.22,927.15",,
558307102,5383669310,5383669309,1,highway.service,"880.93,906.88 880.86,914.69 880.33,936.13",,
568656006,5470610419,5470610622,1,highway.service,"2503.28,1846.22 2507.91,1852.30 2508.57,1853.17 2511.36,1857.00 2480.28,1881.00",,
578659322#1,7461378286,736234760,3,highway.residential,"617.58,1409.48 623.74,1402.68 644.76,1379.08 653.14,1369.85 673.60,1347.40 682.50,1346.14",Newtonstraße,center
578659362,1560592888,1560592900,1,highway.service,"1233.98,979.83 1249.78,964.22 1252.92,962.48 1256.23,962.35 1259.18,962.90 1261.91,964.98 1263.00,967.37 1263.24,971.05 1261.95,973.84 1244.89,990.43",,
578659364,5543924092,5543924090,1,highway.service,"1234.43,1041.34 1230.48,1037.51 1228.31,1035.40 1223.01,1030.27 1244.86,1008.37",,
579026240,5546255412,5546255413,1,highway.service,"1081.01,680.38 1073.97,672.84 1072.58,668.61 1066.58,653.92",,
579026242,cluster_1560223627_5546255421,5546255422,1,highway.service,"1128.75,623.93 1121.40,618.15 1097.94,609.76",,
579269882,5548036904,5548036908,1,highway.service,"1815.84,353.82 1815.54,361.45 1815.49,362.69 1816.90,367.21 1829.92,378.38 1835.01,382.89 1790.41,450.60",,
579269912,cluster_1560223704_5548037056,5548037058,1,highway.service,"1455.02,670.37 1447.47,664.11 1418.44,639.55",,
579269913,5548037059,5548037062,1,highway.service,"1521.71,645.46 1515.76,652.81 1515.60,653.09 1513.11,656.78 1519.50,662.11 1552.98,689.91 1556.12,692.57",,
579269929,5548037100,5548037102,1,highway.service,"1654.24,752.25 1648.56,758.98 1643.11,765.00 1636.53,772.28",,
579269933,5548037107,5548037114,1,highway.service,"1612.87,719.09 1607.02,725.74 1592.76,743.57 1588.30,740.84 1585.03,741.58 1582.25,744.01 1572.66,755.93 1559.56,745.70",,
579269947,cluster_5548037349_5564705610,5548037353,1,highway.service,"1350.00,664.01 1353.48,659.89 1368.21,640.21 1371.89,638.84 1374.58,640.25",,
579331792,cluster_246961151_5548427639,5548427640,1,highway.service,"2810.48,396.41 2815.34,367.69",,
579331796,5548427666,5548427668,1,highway.service,"2863.89,406.30 2864.34,403.17 2869.74,370.98",,
579614787,5550603969,5550603971,1,highway.service,"2269.90,302.06 2270.34,299.92 2273.94,280.35",,
579671844,1859641802,5551021454,1,highway.service,"1965.14,1113.42 1959.33,1118.10 1944.66,1144.30",,
579671869,5551021474,5551021477,1,highway.service,"1944.50,1356.39 1949.19,1350.63 1959.93,1334.54 1982.21,1307.83 1966.15,1293.69",,
579787986#1,8527192643,248074276,11,highway.secondary,"2950.69,1467.60 2938.45,1458.92 2928.47,1451.84",Glienicker Straße,center
580269312,cluster_203383768_5555354243,101373683,1,highway.service,"2387.27,2192.19 2390.74,2198.30 2409.72,2225.93 2368.29,2257.03 2347.09,2272.93 2342.34,2276.20",,
581145162,261634224,5561312751,1,highway.service,"2062.44,416.25 2060.93,415.08 2050.07,404.30 2048.04,401.11 2047.67,397.80 2046.77,394.12 2046.10,390.90 2044.39,388.29 2040.70,385.65 2036.67,383.85 2034.84,383.43 2033.38,384.64",,
581145210,5561313017,5561313020,1,highway.service,"2205.25,569.22 2203.63,571.16 2191.16,586.02 2190.63,589.15 2185.40,596.65",,
581569019,5564224481,5564224484,1,highway.service,"2169.43,555.21 2169.05,558.06 2163.18,566.46 2159.98,569.01",,
581596941,5564409037,5564409039,1,highway.service,"2128.19,441.11 2129.54,442.17 2141.33,453.00",,
581596943,cluster_261634098_5564409043,5564409046,1,highway.service,"2133.09,336.58 2134.62,341.15 2136.75,344.49 2145.64,351.60",,
581596944,cluster_261634098_5564409043,5564409049,1,highway.service,"2133.09,336.58 2137.04,338.43 2142.66,343.29 2143.53,344.04 2158.18,357.30",,
581596946,5564409052,5564409056,1,highway.service,"2194.23,339.14 2193.52,342.91 2188.59,364.49 2188.74,367.03 2190.27,368.12",,
581596947,5564409057,5564409061,1,highway.service,"2266.84,351.61 2265.05,353.99 2263.70,358.12 2263.35,361.21 2263.80,363.46",,
581596948,cluster_5564409062_5566863475,5564409063,1,highway.service,"2281.75,383.56 2295.17,393.91",,
581636334#0,cluster_5564705592_5564705597,5564705603,1,highway.service,"1377.62,761.01 1369.69,754.95 1359.51,746.76 1354.71,741.85 1353.13,738.13 1352.72,734.46 1352.59,732.56",,
581636334#1,5564705603,5564705605,1,highway.service,"1352.59,732.56 1343.10,724.72 1355.03,709.72",,
581636336,cluster_5548037349_5564705610,5564705614,1,highway.service,"1353.16,666.85 1347.75,673.28 1344.56,677.18 1339.92,683.05 1351.79,692.87",,
581636339,5564706049,cluster_5564706056_7855118597,1,highway.service,"1276.46,598.77 1279.35,595.03 1286.34,586.11 1283.80,583.96 1263.65,565.77 1260.97,563.31 1253.41,572.32 1250.05,575.71",,
581636340,5564706057,5564706059,1,highway.service,"1238.36,496.88 1244.34,502.59 1265.71,522.01",,
581876958,5566417539,5566417548,1,highway.service,"2006.98,2031.80 1996.14,2032.58 1986.70,2032.65 1976.69,2047.80 1959.78,2038.09 1948.32,2048.74 1948.36,2062.47 1938.67,2063.40 1922.48,2052.57 1905.16,2046.42",,
581877009,5566417855,5566417859,1,highway.service,"2748.42,2797.53 2753.54,2798.31 2769.72,2801.70 2781.66,2803.12 2791.74,2799.91 2799.56,2795.28",,
581877022,5566417878,5566417880,1,highway.service,"2597.46,2903.72 2603.60,2901.30 2610.38,2898.71",,
581877025,5566417881,5566417883,1,highway.service,"2635.43,3004.08 2641.81,3001.89 2645.57,3000.30",,
581877029,5566417888,5566417890,1,highway.service,"2607.05,2929.04 2613.42,2926.75 2657.12,2910.00",,
581877031,5566417891,5566417893,1,highway.service,"2630.96,2992.27 2637.32,2989.95 2690.21,2970.43",,
581877033,5566417894,5566417896,1,highway.service,"2643.62,3025.73 2649.82,3023.21 2683.89,3010.72",,
581877035,5566417897,5566417905,1,highway.service,"2740.44,3019.28 2747.21,3016.16 2758.20,3014.61 2768.16,3014.30 2777.53,3012.19 2782.91,3009.03 2787.59,3004.75 2790.33,3000.40 2792.84,2995.71",,
581877038,5566417906,5566417908,1,highway.service,"2741.30,2937.28 2746.44,2937.52 2774.75,2938.54",,
581877042,5566417912,5566417916,1,highway.service,"2460.90,2542.62 2456.77,2544.01 2452.07,2544.59 2447.81,2545.07 2440.39,2547.30",,
581877044,5566417917,5566417919,1,highway.service,"2424.59,2442.69 2419.18,2444.59 2401.17,2450.66",,
581877046,101373683,cluster_203383768_5555354243,1,highway.service,"2342.34,2276.20 2347.09,2272.93 2368.29,2257.03 2409.72,2225.93 2390.74,2198.30 2387.27,2192.19",,
581938381,5566863434,5566863436,1,highway.service,"2099.24,375.40 2100.92,376.92 2116.23,391.15",,
581938382,5566863437,5566863439,1,highway.service,"2093.08,443.12 2095.18,440.56 2110.11,422.66",,
581938383,5566863440,5566863441,1,highway.service,"2183.75,411.97 2185.33,410.01 2192.24,401.48",,
581938392,cluster_5564409062_5566863475,5566863476,1,highway.service,"2287.57,376.04 2305.87,390.71",,
581944408,5566917486,5566917488,1,highway.service,"1846.21,1519.80 1842.31,1516.56 1837.12,1512.21 1821.24,1499.54",,
581944470,5566920119,5566920421,1,highway.service,"1698.58,2229.43 1685.54,2228.85 1684.37,2228.79 1641.90,2229.28",,
583475562,5578281837,5578281839,1,highway.service,"1552.57,494.36 1558.84,486.73 1573.00,468.89",,
583563978,5579116845,5579116849,1,highway.service,"1254.55,724.45 1252.01,727.50 1242.28,737.87 1218.31,763.38 1217.48,766.06 1217.34,769.26 1220.43,771.93",,
583563982,5579116901,5579116903,1,highway.service,"1147.66,743.33 1153.35,747.95 1159.57,752.89",,
583944797,5582384970,5582384972,1,highway.service,"285.85,2143.73 292.39,2135.88 315.78,2108.73",,
590751236#1,5950267541,5639475545,1,highway.service,"761.32,1370.20 753.27,1362.63 713.27,1325.03 707.03,1319.16",,
596598396,150735926,538382263,3,highway.residential,"3149.87,2371.53 3118.94,2340.70 3112.15,2333.94 3105.09,2322.56 3105.54,2317.42 3131.55,2237.48 3139.79,2212.95",Rudower Straße,
600369825,cluster_294152029_593898177,8527192643,11,highway.secondary,"3053.05,1579.18 3034.57,1558.60 3017.23,1537.49 2988.76,1505.23 2973.20,1487.54 2955.19,1470.81 2950.69,1467.60",Glienicker Straße,center
603469201,5728717620,5728718221,1,highway.service,"1935.56,1285.27 1924.95,1277.92 1905.75,1265.33",,
603469202,5728718221,5728717620,1,highway.service,"1905.75,1265.33 1924.95,1277.92 1935.56,1285.27",,
603982174,5731953039,5837756893,1,highway.service,"2683.83,1270.02 2679.73,1275.20 2676.91,1278.77 2628.74,1339.66 2622.38,1340.16 2613.58,1334.47 2591.82,1318.39 2584.93,1317.45 2580.14,1322.42 2569.06,1342.97",,
61422979,770079769,766875189,3,highway.residential,"1714.78,1877.51 1719.88,1881.07 1834.25,1960.96 1868.10,1913.37 1870.48,1912.93 1901.02,1932.69",Pfingstberggasse,
616846342,499495823,5831472385,1,highway.service,"1412.23,887.63 1418.48,894.00 1419.42,896.93 1417.85,899.06",,
616846343,5548037335,5831472388,1,highway.service,"1368.48,914.71 1393.95,890.18 1404.31,880.20",,
617499353,4969711627,8248230909,1,highway.service,"476.75,1983.02 483.39,1988.60 484.50,1989.54 499.76,2002.31",,
617755662#0,1298553913,5839442288,1,highway.service,"1001.01,534.82 995.72,485.58 1074.40,477.64",,
617755662#1,5839442288,6454033915,1,highway.service,"1074.40,477.64 1102.38,478.95 1166.68,533.68 1182.65,546.30 1189.70,551.87",,
618279365,5844096740,5844096739,1,highway.service,"2119.85,1691.69 2113.08,1686.18 2088.13,1665.83",,
62264813,cluster_4614386768_778005916,261703738,1,highway.service,"1102.92,2084.25 1107.19,2087.87 1110.30,2090.50 1165.43,2137.15 1159.07,2144.62 1134.32,2173.72 1143.42,2181.42",,
629992781#0,cluster_3273797711_5949432267,5949432269,1,highway.service,"1972.68,741.75 2051.96,650.07",,
629992781#1,5949432269,8288668681,1,highway.service,"2051.96,650.07 2054.76,646.55 2059.36,641.80 2029.96,615.36",,
629992782,5949432269,5943977209,1,highway.service,"2051.96,650.07 2039.01,640.39 2032.91,647.32",,
641191096#1,355914029,311730217,1,highway.service,"2192.03,2966.09 2194.80,2973.63 2196.90,2979.26 2204.68,2993.28 2216.72,3000.98 2224.01,3001.78 2231.70,3001.62 2259.53,2990.91",,
65538633#0,257742677,4142375155,3,highway.residential,"3126.10,2621.74 3119.82,2625.50 3118.01,2626.62 3115.80,2627.95 3107.46,2642.95 3095.82,2664.73",Ernst-Grube-Straße,
65538633#1,4142375155,257742679,3,highway.residential,"3095.82,2664.73 3081.77,2691.64 3069.81,2715.29 3057.52,2739.52",Ernst-Grube-Straße,
65539421,2459197236,799616696,1,highway.service,"3032.00,3065.31 3041.19,3071.49 3131.09,3076.82 3142.87,3076.86",Ernst-Grube-Straße,
670062902#1,cluster_56231598_56242441,cluster_1560223815_1560223847_301292612_56231397,11,highway.secondary,"761.24,776.17 749.87,772.64 730.75,767.15 702.88,760.14 667.93,751.22 658.63,748.93 654.71,747.90 644.79,745.39",Rudower Chaussee,center
670062907#0,cluster_38918157_57343487,671564363,11,highway.secondary,"1217.61,1115.74 1208.69,1107.16 1194.40,1092.08 1193.54,1091.26 1187.43,1085.38 1181.63,1079.39 1180.90,1078.65 1170.23,1068.28 1130.50,1029.36",Rudower Chaussee,center
670062907#2,671564363,cluster_38920778_671564358,11,highway.secondary,"1130.50,1029.36 1124.56,1023.22 1117.98,1016.51 1104.37,1002.67 1089.37,988.02 1076.53,976.34 1069.84,971.48 1063.34,966.77 1055.26,961.83 1051.49,959.51 1042.34,953.93",Rudower Chaussee,center
670062909#0,cluster_30618470_36268429,cluster_38918157_57343487,11,highway.secondary,"1292.26,1190.10 1284.29,1182.15 1279.44,1177.32 1237.50,1135.55 1228.08,1126.17 1224.69,1122.78 1217.61,1115.74",Rudower Chaussee,center
670062912#0,cluster_1652675097_1652675099,cluster_30618470_36268429,11,highway.secondary,"1456.94,1350.75 1445.59,1341.95 1429.44,1325.69 1402.98,1299.05 1360.06,1256.63 1319.82,1216.83 1311.80,1209.08 1302.80,1200.37 1299.58,1197.37 1292.26,1190.10",Rudower Chaussee,center
670062913,6275106349,38918520,4,highway.unclassified,"1403.95,1211.21 1403.22,1210.43 1396.20,1203.79 1390.92,1198.89",Moriz-Seeler-Straße,
670062919#1,cluster_2471310308_505201364,cluster_2471310309_505190500,12,highway.primary,"2525.20,444.09 2521.15,448.80 2514.74,456.27 2485.48,490.40 2449.57,531.30",Adlergestell,center
670062919#2,cluster_2471310309_505190500,505174669,12,highway.primary,"2449.57,531.30 2402.58,587.51",Adlergestell,center
670062920,261017829,cluster_2471310309_505190500,12,highway.primary,"2410.98,557.35 2440.70,524.05",Adlergestell,center
670062921,cluster_2471310309_505190500,6275106359,12,highway.primary,"2440.70,524.05 2487.56,469.41",Adlergestell,center
670062922,cluster_2471310308_505201364,8105199727,12,highway.primary,"2516.05,435.59 2544.70,403.07 2558.00,387.71 2579.89,362.36 2610.44,327.08 2672.26,256.22",Adlergestell,center
670062923,6275106359,cluster_2471310308_505201364,12,highway.primary,"2487.56,469.41 2516.05,435.59",Adlergestell,center
670062930#0,cluster_6275106373_7488555774_9354650683_9354650693,6275106374,1,highway.service,"2363.75,823.69 2366.58,820.43 2368.33,818.60 2369.89,816.86 2378.30,807.52",,
670062930#1,6275106374,6595175874,1,highway.service,"2378.30,807.52 2345.45,774.01 2309.02,736.84 2309.96,731.46 2310.65,727.53 2315.16,722.46",,
670062930#3,6275106371,6275106372,1,highway.service,"2358.33,675.98 2344.20,668.73 2337.39,663.15",,
674407325,6315900656,295872474,11,highway.secondary,"1669.61,3122.79 1690.40,3115.01 1731.58,3100.15 1772.64,3084.55 1777.50,3082.77",Oberspreestraße,
677933664#3,cluster_38920778_671564358,671564357,11,highway.secondary,"1042.34,953.93 1032.33,948.20 1007.81,933.24 950.76,898.74",Rudower Chaussee,center
678691344,1618722108,1613212073,11,highway.secondary,"2906.03,2654.92 2912.90,2653.10 2955.93,2643.55",Oberspreestraße,center
679285267#1,2869270616,129255777,10,highway.tertiary,"3147.05,1671.54 3131.63,1655.18 3110.06,1634.30",Glienicker Straße,
